2019/05/01 11:10:13,2019/05/01 11:13:10,176,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,25791,Subscriber,1966,1,2012
2019/05/01 11:10:49,2019/05/01 11:22:25,696,532,S 5 Pl & S 5 St,40.710451,-73.960876,410,Suffolk St & Stanton St,40.72066442,-73.98517977,31229,Customer,1969,0,2013
2019/05/01 11:11:00,2019/05/01 11:26:29,928,309,Murray St & West St,40.7149787,-74.013012,229,Great Jones St,40.72743423,-73.99379025,17420,Subscriber,1991,1,2014
2019/05/01 11:11:19,2019/05/01 11:39:19,1680,309,Murray St & West St,40.7149787,-74.013012,508,W 46 St & 11 Ave,40.76341379,-73.99667444,16904,Subscriber,1985,2,2015
2019/05/01 11:11:30,2019/05/01 11:15:38,247,3304,6 Ave & 9 St,40.668127,-73.98377641,3365,3 St & 7 Ave,40.6703837,-73.97839676,19608,Subscriber,1969,0,2016
2019/05/01 11:11:55,2019/05/01 11:15:11,196,3365,3 St & 7 Ave,40.6703837,-73.97839676,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,28141,Subscriber,1989,1,2017
2019/05/01 11:12:31,2019/05/01 11:18:01,329,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,168,W 18 St & 6 Ave,40.73971301,-73.99456405,27998,Subscriber,1975,1,2018
2019/05/01 11:12:31,2019/05/01 11:32:18,1186,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,545,E 23 St & 1 Ave,40.736502,-73.97809472,30595,Subscriber,1975,2,2019
2019/05/01 11:12:31,2019/05/01 11:47:26,2094,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,319,Fulton St & Broadway,40.711066,-74.009447,21714,Customer,1968,1,2020
2019/05/01 11:12:54,2019/05/01 11:22:36,582,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,545,E 23 St & 1 Ave,40.736502,-73.97809472,28790,Subscriber,1993,2,2021
2019/05/01 11:13:19,2019/05/01 11:47:37,2058,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,319,Fulton St & Broadway,40.711066,-74.009447,27582,Customer,2000,2,2022
2019/05/01 11:13:45,2019/05/01 11:47:02,1996,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,319,Fulton St & Broadway,40.711066,-74.009447,16682,Customer,1972,2,2023
2019/05/01 11:14:20,2019/05/01 11:26:38,737,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,422,W 59 St & 10 Ave,40.770513,-73.988038,28543,Subscriber,1976,1,2024
2019/05/01 11:14:31,2019/05/01 11:24:33,601,480,W 53 St & 10 Ave,40.76669671,-73.99061728,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,35195,Subscriber,1989,1,2025
2019/05/01 11:14:48,2019/05/01 11:19:51,302,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,31955,Subscriber,1980,1,2026
2019/05/01 11:15:04,2019/05/01 11:19:28,264,347,Greenwich St & W Houston St,40.728846,-74.008591,346,Bank St & Hudson St,40.73652889,-74.00618026,15222,Subscriber,1980,1,2027
2019/05/01 11:15:05,2019/05/01 11:22:40,454,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,21656,Customer,1975,1,2028
2019/05/01 11:15:34,2019/05/01 11:32:15,1001,3365,3 St & 7 Ave,40.6703837,-73.97839676,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,16686,Subscriber,1994,2,2029
2019/05/01 11:15:46,2019/05/01 11:33:15,1048,3322,12 St & 4 Ave,40.668603,-73.9904394,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,25348,Subscriber,1991,1,2030
2019/05/01 11:15:47,2019/05/01 11:19:49,241,195,Liberty St & Broadway,40.70905623,-74.01043382,309,Murray St & West St,40.7149787,-74.013012,28204,Subscriber,1971,1,2031
2019/05/01 11:18:12,2019/05/01 11:26:39,506,545,E 23 St & 1 Ave,40.736502,-73.97809472,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20825,Subscriber,1988,1,2032
2019/05/01 11:18:15,2019/05/01 11:20:33,137,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,487,E 20 St & FDR Drive,40.73314259,-73.97573881,15270,Subscriber,1980,1,2033
2019/05/01 11:19:16,2019/05/01 11:25:21,365,257,Lispenard St & Broadway,40.71939226,-74.00247214,417,Barclay St & Church St,40.71291224,-74.01020234,21343,Subscriber,1955,2,2034
2019/05/01 11:19:39,2019/05/01 11:24:29,290,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,20098,Subscriber,1991,1,2035
2019/05/01 11:19:45,2019/05/01 11:36:59,1034,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,26927,Subscriber,1967,2,2036
2019/05/01 11:19:48,2019/05/01 11:24:53,305,497,E 17 St & Broadway,40.73704984,-73.99009296,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,17009,Subscriber,1983,1,2037
2019/05/01 11:20:21,2019/05/01 11:31:52,691,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,17754,Subscriber,1979,1,2038
2019/05/01 11:21:56,2019/05/01 11:40:46,1129,297,E 15 St & 3 Ave,40.734232,-73.986923,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,32569,Subscriber,1963,1,2039
